Name,experience,origin,salary_current,daily_rate,zip,contract,category,recruiter,Date Added
candidate_1393,entry,indeed,0.0,0.0,-1,,,,1698624000000
candidate_1394,mid,indeed,0.0,0.0,-1,,,,1695600000000
candidate_1395,senior,glassdoor,0.0,0.0,-1,,,,1698624000000
candidate_1396,principal,referral,0.0,0.0,-1,,,,1703635200000
candidate_1397,lead,linkedin,0.0,0.0,-1,,,,1703376000000
candidate_1398,lead,indeed,0.0,0.0,-1,,,,1691452800000
candidate_1399,mid,glassdoor,0.0,0.0,-1,,,,1691107200000
candidate_1400,senior,glassdoor,0.0,0.0,-1,,,,1690329600000
candidate_1401,mid,linkedin,0.0,0.0,-1,,,,1701734400000
candidate_1402,entry,indeed,0.0,0.0,-1,,,,1694476800000
candidate_1403,entry,linkedin,0.0,0.0,-1,,,,1691712000000
candidate_1404,junior,referral,0.0,0.0,-1,,,,1693612800000
candidate_1405,entry,direct,0.0,0.0,-1,,,,1700524800000
candidate_1406,entry,indeed,0.0,0.0,-1,,,,1689552000000
candidate_1407,principal,referral,0.0,0.0,-1,,,,1698883200000
candidate_1408,principal,linkedin,0.0,0.0,-1,,,,1692576000000
candidate_1409,lead,referral,0.0,0.0,-1,,,,1698710400000
candidate_1410,junior,direct,0.0,0.0,-1,,,,1697328000000
candidate_1411,lead,direct,0.0,0.0,-1,,,,1690416000000
candidate_1412,lead,glassdoor,0.0,0.0,-1,,,,1695254400000
candidate_1413,mid,indeed,0.0,0.0,-1,,,,1703721600000
candidate_1414,senior,direct,0.0,0.0,-1,,,,1696809600000
candidate_1415,lead,referral,0.0,0.0,-1,,,,1701302400000
candidate_1416,entry,referral,0.0,0.0,-1,,,,1694736000000
candidate_1417,junior,indeed,0.0,0.0,-1,,,,1698796800000
candidate_1418,junior,glassdoor,0.0,0.0,-1,,,,1696896000000
candidate_1419,principal,referral,0.0,0.0,-1,,,,1694908800000
candidate_1420,lead,direct,0.0,0.0,-1,,,,1697241600000
candidate_1421,mid,referral,0.0,0.0,-1,,,,1696464000000
candidate_1422,mid,referral,0.0,0.0,-1,,,,1690243200000
candidate_1423,lead,indeed,0.0,0.0,-1,,,,1694304000000
candidate_1424,entry,linkedin,0.0,0.0,-1,,,,1695254400000
candidate_1425,senior,indeed,0.0,0.0,-1,,,,1695686400000
candidate_1426,mid,direct,0.0,0.0,-1,,,,1694390400000
candidate_1427,principal,referral,0.0,0.0,-1,,,,1693526400000
candidate_1428,lead,indeed,0.0,0.0,-1,,,,1699142400000
candidate_1429,junior,linkedin,0.0,0.0,-1,,,,1697846400000
candidate_1430,junior,linkedin,0.0,0.0,-1,,,,1700006400000
candidate_1431,principal,referral,0.0,0.0,-1,,,,1700265600000
candidate_1432,lead,indeed,0.0,0.0,-1,,,,1697155200000
candidate_1433,principal,glassdoor,0.0,0.0,-1,,,,1698883200000
candidate_1434,junior,indeed,0.0,0.0,-1,,,,1695254400000
candidate_1435,senior,linkedin,0.0,0.0,-1,,,,1698105600000
candidate_1436,lead,glassdoor,0.0,0.0,-1,,,,1693785600000
candidate_1437,junior,glassdoor,0.0,0.0,-1,,,,1703980800000
candidate_1438,senior,glassdoor,0.0,0.0,-1,,,,1692144000000
candidate_1439,senior,referral,0.0,0.0,-1,,,,1695600000000
candidate_1440,senior,indeed,0.0,0.0,-1,,,,1698451200000
candidate_1441,junior,referral,0.0,0.0,-1,,,,1691193600000
candidate_1442,principal,linkedin,0.0,0.0,-1,,,,1701129600000
candidate_1443,entry,direct,0.0,0.0,-1,,,,1702598400000
candidate_1444,lead,linkedin,0.0,0.0,-1,,,,1692057600000
candidate_1445,principal,glassdoor,0.0,0.0,-1,,,,1701907200000
candidate_1446,senior,referral,0.0,0.0,-1,,,,1693699200000
candidate_1447,mid,linkedin,0.0,0.0,-1,,,,1692921600000
candidate_1448,entry,linkedin,0.0,0.0,-1,,,,1691020800000
candidate_1449,junior,linkedin,0.0,0.0,-1,,,,1699142400000
candidate_1450,entry,direct,0.0,0.0,-1,,,,1698278400000
candidate_1451,entry,indeed,0.0,0.0,-1,,,,1701907200000
candidate_1452,mid,referral,0.0,0.0,-1,,,,1697068800000
candidate_1453,senior,glassdoor,0.0,0.0,-1,,,,1690502400000
candidate_1454,entry,glassdoor,0.0,0.0,-1,,,,1698364800000
candidate_1455,junior,direct,0.0,0.0,-1,,,,1698019200000
candidate_1456,junior,glassdoor,0.0,0.0,-1,,,,1699488000000
candidate_1457,junior,referral,0.0,0.0,-1,,,,1702771200000
candidate_1458,principal,direct,0.0,0.0,-1,,,,1693958400000
candidate_1459,principal,linkedin,0.0,0.0,-1,,,,1693785600000
candidate_1460,principal,referral,0.0,0.0,-1,,,,1692316800000
candidate_1461,mid,referral,0.0,0.0,-1,,,,1700006400000
candidate_1462,lead,linkedin,0.0,0.0,-1,,,,1698364800000
candidate_1463,mid,linkedin,0.0,0.0,-1,,,,1693958400000
candidate_1464,principal,indeed,0.0,0.0,-1,,,,1699315200000
candidate_1465,junior,glassdoor,0.0,0.0,-1,,,,1696896000000
candidate_1466,lead,glassdoor,0.0,0.0,-1,,,,1693872000000
candidate_1467,mid,linkedin,0.0,0.0,-1,,,,1691798400000
candidate_1468,mid,glassdoor,0.0,0.0,-1,,,,1701043200000
candidate_1469,junior,glassdoor,0.0,0.0,-1,,,,1688860800000
candidate_1470,senior,glassdoor,0.0,0.0,-1,,,,1699142400000
candidate_1471,senior,indeed,0.0,0.0,-1,,,,1690502400000
candidate_1472,entry,linkedin,0.0,0.0,-1,,,,1700697600000
candidate_1473,senior,linkedin,0.0,0.0,-1,,,,1699920000000
candidate_1474,principal,linkedin,0.0,0.0,-1,,,,1700870400000
candidate_1475,principal,linkedin,0.0,0.0,-1,,,,1695081600000
candidate_1476,mid,indeed,0.0,0.0,-1,,,,1694390400000
candidate_1477,principal,indeed,0.0,0.0,-1,,,,1697328000000
candidate_1478,lead,indeed,0.0,0.0,-1,,,,1689465600000
candidate_1479,junior,linkedin,0.0,0.0,-1,,,,1691280000000
candidate_1480,junior,referral,0.0,0.0,-1,,,,1700092800000
candidate_1481,principal,glassdoor,0.0,0.0,-1,,,,1698969600000
candidate_1482,mid,linkedin,0.0,0.0,-1,,,,1698883200000
candidate_1483,senior,linkedin,0.0,0.0,-1,,,,1693353600000
candidate_1484,junior,referral,0.0,0.0,-1,,,,1699920000000
candidate_1485,senior,referral,0.0,0.0,-1,,,,1693872000000
candidate_1486,mid,referral,0.0,0.0,-1,,,,1701129600000
candidate_1487,mid,referral,0.0,0.0,-1,,,,1690416000000
candidate_1488,senior,linkedin,0.0,0.0,-1,,,,1690070400000
candidate_1489,mid,glassdoor,0.0,0.0,-1,,,,1693180800000
candidate_1490,lead,referral,0.0,0.0,-1,,,,1696550400000
candidate_1491,mid,indeed,0.0,0.0,-1,,,,1702598400000
candidate_1492,entry,indeed,0.0,0.0,-1,,,,1696636800000
candidate_1493,principal,linkedin,0.0,0.0,-1,,,,1697760000000
candidate_1494,mid,glassdoor,0.0,0.0,-1,,,,1696896000000
candidate_1495,senior,indeed,0.0,0.0,-1,,,,1691193600000
candidate_1496,entry,indeed,0.0,0.0,-1,,,,1699833600000
candidate_1497,entry,direct,0.0,0.0,-1,,,,1700352000000
candidate_1498,lead,indeed,0.0,0.0,-1,,,,1691020800000
candidate_1499,entry,direct,0.0,0.0,-1,,,,1698710400000
candidate_1500,principal,direct,0.0,0.0,-1,,,,1694390400000
candidate_1501,entry,direct,0.0,0.0,-1,,,,1692835200000
candidate_1502,principal,direct,0.0,0.0,-1,,,,1698710400000
candidate_1503,junior,indeed,0.0,0.0,-1,,,,1702425600000
candidate_1504,senior,indeed,0.0,0.0,-1,,,,1698019200000
candidate_1505,entry,linkedin,0.0,0.0,-1,,,,1689206400000
candidate_1506,lead,referral,0.0,0.0,-1,,,,1696550400000
candidate_1507,principal,direct,0.0,0.0,-1,,,,1695859200000
candidate_1508,senior,indeed,0.0,0.0,-1,,,,1695254400000
candidate_1509,entry,linkedin,0.0,0.0,-1,,,,1689552000000
candidate_1510,entry,direct,0.0,0.0,-1,,,,1701302400000
candidate_1511,lead,direct,0.0,0.0,-1,,,,1694476800000
candidate_1512,lead,direct,0.0,0.0,-1,,,,1689206400000
candidate_1513,mid,direct,0.0,0.0,-1,,,,1703894400000
candidate_1514,entry,glassdoor,0.0,0.0,-1,,,,1690502400000
candidate_1515,mid,direct,0.0,0.0,-1,,,,1695772800000
candidate_1516,lead,direct,0.0,0.0,-1,,,,1701561600000
candidate_1517,junior,indeed,0.0,0.0,-1,,,,1699315200000
candidate_1518,mid,glassdoor,0.0,0.0,-1,,,,1692576000000
candidate_1519,principal,glassdoor,0.0,0.0,-1,,,,1696032000000
candidate_1520,entry,direct,0.0,0.0,-1,,,,1703894400000
candidate_1521,junior,direct,0.0,0.0,-1,,,,1693353600000
candidate_1522,lead,glassdoor,0.0,0.0,-1,,,,1700438400000
candidate_1523,principal,glassdoor,0.0,0.0,-1,,,,1693094400000
candidate_1524,entry,direct,0.0,0.0,-1,,,,1691193600000
candidate_1525,mid,glassdoor,0.0,0.0,-1,,,,1703030400000
candidate_1526,entry,indeed,0.0,0.0,-1,,,,1701820800000
candidate_1527,lead,direct,0.0,0.0,-1,,,,1691280000000
candidate_1528,entry,indeed,0.0,0.0,-1,,,,1692576000000
candidate_1529,senior,referral,0.0,0.0,-1,,,,1700524800000
candidate_1530,senior,referral,0.0,0.0,-1,,,,1703030400000
candidate_1531,mid,referral,0.0,0.0,-1,,,,1698537600000
candidate_1532,entry,glassdoor,0.0,0.0,-1,,,,1699660800000
candidate_1533,principal,linkedin,0.0,0.0,-1,,,,1695686400000
candidate_1534,junior,glassdoor,0.0,0.0,-1,,,,1689033600000
candidate_1535,mid,indeed,0.0,0.0,-1,,,,1690416000000
candidate_1536,mid,linkedin,0.0,0.0,-1,,,,1701734400000
candidate_1537,entry,direct,0.0,0.0,-1,,,,1693612800000
candidate_1538,lead,linkedin,0.0,0.0,-1,,,,1695945600000
candidate_1539,principal,referral,0.0,0.0,-1,,,,1700092800000
candidate_1540,principal,indeed,0.0,0.0,-1,,,,1701907200000
candidate_1541,lead,linkedin,0.0,0.0,-1,,,,1694476800000
candidate_1542,entry,glassdoor,0.0,0.0,-1,,,,1698364800000
candidate_1543,junior,direct,0.0,0.0,-1,,,,1694908800000
candidate_1544,senior,referral,0.0,0.0,-1,,,,1697587200000
candidate_1545,senior,indeed,0.0,0.0,-1,,,,1692921600000
candidate_1546,principal,linkedin,0.0,0.0,-1,,,,1691107200000
candidate_1547,senior,referral,0.0,0.0,-1,,,,1698451200000
candidate_1548,mid,linkedin,0.0,0.0,-1,,,,1700265600000
candidate_1549,junior,glassdoor,0.0,0.0,-1,,,,1703203200000
candidate_1550,entry,glassdoor,0.0,0.0,-1,,,,1701302400000
candidate_1551,mid,direct,0.0,0.0,-1,,,,1697414400000
candidate_1552,entry,linkedin,0.0,0.0,-1,,,,1703548800000
candidate_1553,mid,referral,0.0,0.0,-1,,,,1695600000000
candidate_1554,senior,glassdoor,0.0,0.0,-1,,,,1692230400000
candidate_1555,entry,indeed,0.0,0.0,-1,,,,1696809600000
candidate_1556,entry,linkedin,0.0,0.0,-1,,,,1703289600000
candidate_1557,junior,glassdoor,0.0,0.0,-1,,,,1701388800000
candidate_1558,principal,linkedin,0.0,0.0,-1,,,,1696809600000
candidate_1559,mid,glassdoor,0.0,0.0,-1,,,,1689292800000
candidate_1560,senior,referral,0.0,0.0,-1,,,,1700784000000
candidate_1561,entry,direct,0.0,0.0,-1,,,,1693440000000
candidate_1562,principal,glassdoor,0.0,0.0,-1,,,,1700697600000
candidate_1563,principal,glassdoor,0.0,0.0,-1,,,,1700784000000
candidate_1564,entry,indeed,0.0,0.0,-1,,,,1700611200000
candidate_1565,senior,linkedin,0.0,0.0,-1,,,,1693094400000
candidate_1566,lead,indeed,0.0,0.0,-1,,,,1690070400000
candidate_1567,principal,indeed,0.0,0.0,-1,,,,1695168000000
candidate_1568,entry,direct,0.0,0.0,-1,,,,1695513600000
candidate_1569,junior,glassdoor,0.0,0.0,-1,,,,1689206400000
candidate_1570,senior,direct,0.0,0.0,-1,,,,1689292800000
candidate_1571,senior,glassdoor,0.0,0.0,-1,,,,1700956800000
candidate_1572,junior,referral,0.0,0.0,-1,,,,1691107200000
candidate_1573,lead,direct,0.0,0.0,-1,,,,1702252800000
candidate_1574,entry,glassdoor,0.0,0.0,-1,,,,1691452800000
candidate_1575,mid,indeed,0.0,0.0,-1,,,,1688947200000
candidate_1576,lead,referral,0.0,0.0,-1,,,,1691798400000
candidate_1577,senior,referral,0.0,0.0,-1,,,,1701648000000
candidate_1578,mid,linkedin,0.0,0.0,-1,,,,1702512000000
candidate_1579,entry,glassdoor,0.0,0.0,-1,,,,1690588800000
candidate_1580,junior,linkedin,0.0,0.0,-1,,,,1690070400000
candidate_1581,entry,direct,0.0,0.0,-1,,,,1697241600000
candidate_1582,lead,indeed,0.0,0.0,-1,,,,1702339200000
candidate_1583,principal,linkedin,0.0,0.0,-1,,,,1700870400000
candidate_1584,junior,direct,0.0,0.0,-1,,,,1689897600000
candidate_1585,principal,glassdoor,0.0,0.0,-1,,,,1688688000000
candidate_1586,mid,glassdoor,0.0,0.0,-1,,,,1688601600000
candidate_1587,mid,indeed,0.0,0.0,-1,,,,1697932800000
candidate_1588,mid,direct,0.0,0.0,-1,,,,1696723200000
candidate_1589,principal,referral,0.0,0.0,-1,,,,1691452800000
candidate_1590,junior,indeed,0.0,0.0,-1,,,,1698537600000
candidate_1591,senior,direct,0.0,0.0,-1,,,,1695168000000
candidate_1592,principal,glassdoor,0.0,0.0,-1,,,,1695254400000
candidate_1593,principal,direct,0.0,0.0,-1,,,,1701475200000
candidate_1594,lead,linkedin,0.0,0.0,-1,,,,1691712000000
candidate_1595,entry,indeed,0.0,0.0,-1,,,,1703894400000
candidate_1596,junior,referral,0.0,0.0,-1,,,,1692748800000
candidate_1597,mid,direct,0.0,0.0,-1,,,,1703203200000
candidate_1598,lead,glassdoor,0.0,0.0,-1,,,,1691280000000
candidate_1599,junior,linkedin,0.0,0.0,-1,,,,1697673600000
candidate_1600,senior,direct,0.0,0.0,-1,,,,1702684800000
candidate_1601,mid,indeed,0.0,0.0,-1,,,,1703721600000
candidate_1602,mid,referral,0.0,0.0,-1,,,,1701993600000
candidate_1603,principal,direct,0.0,0.0,-1,,,,1699228800000
candidate_1604,principal,glassdoor,0.0,0.0,-1,,,,1699833600000
candidate_1605,entry,indeed,0.0,0.0,-1,,,,1703548800000
candidate_1606,junior,indeed,0.0,0.0,-1,,,,1703289600000
candidate_1607,senior,referral,0.0,0.0,-1,,,,1703894400000
candidate_1608,entry,linkedin,0.0,0.0,-1,,,,1702684800000
candidate_1609,entry,referral,0.0,0.0,-1,,,,1692144000000
candidate_1610,mid,linkedin,0.0,0.0,-1,,,,1699920000000
candidate_1611,entry,direct,0.0,0.0,-1,,,,1692748800000
candidate_1612,mid,glassdoor,0.0,0.0,-1,,,,1691193600000
candidate_1613,mid,direct,0.0,0.0,-1,,,,1700265600000
candidate_1614,lead,referral,0.0,0.0,-1,,,,1695340800000
candidate_1615,junior,indeed,0.0,0.0,-1,,,,1695772800000
candidate_1616,principal,linkedin,0.0,0.0,-1,,,,1694822400000
candidate_1617,lead,linkedin,0.0,0.0,-1,,,,1697587200000
candidate_1618,entry,glassdoor,0.0,0.0,-1,,,,1692057600000
candidate_1619,mid,indeed,0.0,0.0,-1,,,,1690070400000
candidate_1620,principal,referral,0.0,0.0,-1,,,,1703980800000
candidate_1621,entry,direct,0.0,0.0,-1,,,,1689984000000
candidate_1622,senior,indeed,0.0,0.0,-1,,,,1703548800000
candidate_1623,senior,indeed,0.0,0.0,-1,,,,1702512000000
candidate_1624,mid,linkedin,0.0,0.0,-1,,,,1697760000000
candidate_1625,senior,direct,0.0,0.0,-1,,,,1702080000000
candidate_1626,lead,glassdoor,0.0,0.0,-1,,,,1701907200000
candidate_1627,lead,glassdoor,0.0,0.0,-1,,,,1693353600000
candidate_1628,entry,linkedin,0.0,0.0,-1,,,,1695254400000
candidate_1629,junior,direct,0.0,0.0,-1,,,,1689379200000
candidate_1630,principal,linkedin,0.0,0.0,-1,,,,1693872000000
candidate_1631,principal,referral,0.0,0.0,-1,,,,1693353600000
candidate_1632,senior,linkedin,0.0,0.0,-1,,,,1702598400000
candidate_1633,entry,indeed,0.0,0.0,-1,,,,1694304000000
candidate_1634,junior,referral,0.0,0.0,-1,,,,1703289600000
candidate_1635,principal,indeed,0.0,0.0,-1,,,,1688688000000
candidate_1636,senior,referral,0.0,0.0,-1,,,,1700784000000
candidate_1637,senior,indeed,0.0,0.0,-1,,,,1693872000000
candidate_1638,entry,direct,0.0,0.0,-1,,,,1689465600000
candidate_1639,junior,glassdoor,0.0,0.0,-1,,,,1691884800000
candidate_1640,mid,direct,0.0,0.0,-1,,,,1693612800000
candidate_1641,junior,indeed,0.0,0.0,-1,,,,1691452800000
candidate_1642,entry,direct,0.0,0.0,-1,,,,1703203200000
candidate_1643,lead,direct,0.0,0.0,-1,,,,1694304000000
candidate_1644,mid,linkedin,0.0,0.0,-1,,,,1693612800000
candidate_1645,mid,referral,0.0,0.0,-1,,,,1695340800000
candidate_1646,junior,glassdoor,0.0,0.0,-1,,,,1696982400000
candidate_1647,junior,linkedin,0.0,0.0,-1,,,,1698105600000
candidate_1648,lead,linkedin,0.0,0.0,-1,,,,1700956800000
candidate_1649,mid,direct,0.0,0.0,-1,,,,1693872000000
candidate_1650,junior,referral,0.0,0.0,-1,,,,1703635200000
candidate_1651,entry,glassdoor,0.0,0.0,-1,,,,1689811200000
candidate_1652,mid,glassdoor,0.0,0.0,-1,,,,1694649600000
candidate_1653,junior,linkedin,0.0,0.0,-1,,,,1692316800000
candidate_1654,entry,direct,0.0,0.0,-1,,,,1702339200000
candidate_1655,principal,referral,0.0,0.0,-1,,,,1694304000000
candidate_1656,junior,referral,0.0,0.0,-1,,,,1690070400000
candidate_1657,junior,referral,0.0,0.0,-1,,,,1688601600000
candidate_1658,principal,indeed,0.0,0.0,-1,,,,1695081600000
candidate_1659,lead,direct,0.0,0.0,-1,,,,1688947200000
candidate_1660,lead,direct,0.0,0.0,-1,,,,1700438400000
candidate_1661,principal,glassdoor,0.0,0.0,-1,,,,1701907200000
candidate_1662,lead,direct,0.0,0.0,-1,,,,1695859200000
candidate_1663,junior,glassdoor,0.0,0.0,-1,,,,1694131200000
candidate_1664,junior,glassdoor,0.0,0.0,-1,,,,1692230400000
candidate_1665,lead,indeed,0.0,0.0,-1,,,,1689811200000
candidate_1666,entry,referral,0.0,0.0,-1,,,,1689984000000
candidate_1667,lead,indeed,0.0,0.0,-1,,,,1696291200000
candidate_1668,lead,direct,0.0,0.0,-1,,,,1699574400000
candidate_1669,mid,glassdoor,0.0,0.0,-1,,,,1703721600000
candidate_1670,lead,referral,0.0,0.0,-1,,,,1692057600000
candidate_1671,mid,direct,0.0,0.0,-1,,,,1700697600000
candidate_1672,senior,linkedin,0.0,0.0,-1,,,,1692576000000
candidate_1673,junior,direct,0.0,0.0,-1,,,,1702339200000
candidate_1674,principal,linkedin,0.0,0.0,-1,,,,1693872000000
candidate_1675,lead,indeed,0.0,0.0,-1,,,,1699056000000
candidate_1676,lead,indeed,0.0,0.0,-1,,,,1698969600000
candidate_1677,lead,glassdoor,0.0,0.0,-1,,,,1691020800000
candidate_1678,junior,direct,0.0,0.0,-1,,,,1689811200000
candidate_1679,junior,indeed,0.0,0.0,-1,,,,1699660800000
candidate_1680,principal,linkedin,0.0,0.0,-1,,,,1691884800000
candidate_1681,entry,glassdoor,0.0,0.0,-1,,,,1690156800000
candidate_1682,principal,glassdoor,0.0,0.0,-1,,,,1696723200000
candidate_1683,lead,direct,0.0,0.0,-1,,,,1691280000000
candidate_1684,mid,glassdoor,0.0,0.0,-1,,,,1699056000000
candidate_1685,senior,referral,0.0,0.0,-1,,,,1696982400000
candidate_1686,mid,linkedin,0.0,0.0,-1,,,,1698883200000
candidate_1687,mid,glassdoor,0.0,0.0,-1,,,,1696464000000
candidate_1688,mid,referral,0.0,0.0,-1,,,,1690156800000
candidate_1689,mid,indeed,0.0,0.0,-1,,,,1703548800000
candidate_1690,senior,linkedin,0.0,0.0,-1,,,,1693872000000
candidate_1691,junior,direct,0.0,0.0,-1,,,,1695427200000
candidate_1692,junior,direct,0.0,0.0,-1,,,,1688860800000
candidate_1693,principal,indeed,0.0,0.0,-1,,,,1697673600000
candidate_1694,senior,indeed,0.0,0.0,-1,,,,1696204800000
candidate_1695,lead,glassdoor,0.0,0.0,-1,,,,1697241600000
candidate_1696,mid,linkedin,0.0,0.0,-1,,,,1701043200000
candidate_1697,principal,linkedin,0.0,0.0,-1,,,,1701302400000
candidate_1698,mid,linkedin,0.0,0.0,-1,,,,1703808000000
candidate_1699,entry,referral,0.0,0.0,-1,,,,1702684800000
candidate_1700,lead,indeed,0.0,0.0,-1,,,,1700956800000
candidate_1701,mid,referral,0.0,0.0,-1,,,,1693612800000
candidate_1702,senior,referral,0.0,0.0,-1,,,,1690329600000
candidate_1703,mid,indeed,0.0,0.0,-1,,,,1693353600000
candidate_1704,junior,linkedin,0.0,0.0,-1,,,,1690070400000
candidate_1705,junior,referral,0.0,0.0,-1,,,,1696204800000
candidate_1706,lead,linkedin,0.0,0.0,-1,,,,1693872000000
candidate_1707,mid,glassdoor,0.0,0.0,-1,,,,1693008000000
candidate_1708,principal,referral,0.0,0.0,-1,,,,1703635200000
candidate_1709,principal,indeed,0.0,0.0,-1,,,,1697587200000
candidate_1710,principal,linkedin,0.0,0.0,-1,,,,1702425600000
candidate_1711,junior,referral,0.0,0.0,-1,,,,1691798400000
candidate_1712,lead,glassdoor,0.0,0.0,-1,,,,1694390400000
candidate_1713,entry,linkedin,0.0,0.0,-1,,,,1698710400000
candidate_1714,lead,glassdoor,0.0,0.0,-1,,,,1701129600000
candidate_1715,principal,referral,0.0,0.0,-1,,,,1697328000000
candidate_1716,senior,linkedin,0.0,0.0,-1,,,,1691798400000
candidate_1717,principal,referral,0.0,0.0,-1,,,,1697328000000
candidate_1718,junior,referral,0.0,0.0,-1,,,,1698192000000
candidate_1719,lead,direct,0.0,0.0,-1,,,,1689897600000
candidate_1720,lead,direct,0.0,0.0,-1,,,,1694217600000
candidate_1721,lead,glassdoor,0.0,0.0,-1,,,,1696982400000
candidate_1722,principal,direct,0.0,0.0,-1,,,,1696896000000
candidate_1723,mid,direct,0.0,0.0,-1,,,,1701648000000
candidate_1724,mid,direct,0.0,0.0,-1,,,,1691971200000
candidate_1725,senior,glassdoor,0.0,0.0,-1,,,,1702425600000
candidate_1726,mid,glassdoor,0.0,0.0,-1,,,,1695945600000
candidate_1727,lead,referral,0.0,0.0,-1,,,,1701043200000
candidate_1728,principal,linkedin,0.0,0.0,-1,,,,1697932800000
candidate_1729,senior,indeed,0.0,0.0,-1,,,,1703462400000
candidate_1730,mid,linkedin,0.0,0.0,-1,,,,1694736000000
candidate_1731,mid,linkedin,0.0,0.0,-1,,,,1692576000000
candidate_1732,junior,referral,0.0,0.0,-1,,,,1699488000000
candidate_1733,principal,direct,0.0,0.0,-1,,,,1700179200000
candidate_1734,junior,referral,0.0,0.0,-1,,,,1701129600000
candidate_1735,lead,linkedin,0.0,0.0,-1,,,,1699228800000
candidate_1736,mid,linkedin,0.0,0.0,-1,,,,1702252800000
candidate_1737,entry,glassdoor,0.0,0.0,-1,,,,1702080000000
candidate_1738,mid,glassdoor,0.0,0.0,-1,,,,1695600000000
candidate_1739,entry,glassdoor,0.0,0.0,-1,,,,1696550400000
candidate_1740,principal,referral,0.0,0.0,-1,,,,1700956800000
candidate_1741,entry,glassdoor,0.0,0.0,-1,,,,1692057600000
candidate_1742,lead,indeed,0.0,0.0,-1,,,,1703203200000
candidate_1743,senior,referral,0.0,0.0,-1,,,,1689724800000
candidate_1744,junior,referral,0.0,0.0,-1,,,,1695340800000
candidate_1745,junior,direct,0.0,0.0,-1,,,,1703894400000
candidate_1746,senior,linkedin,0.0,0.0,-1,,,,1698278400000
candidate_1747,entry,indeed,0.0,0.0,-1,,,,1697587200000
candidate_1748,entry,direct,0.0,0.0,-1,,,,1700265600000
candidate_1749,entry,referral,0.0,0.0,-1,,,,1690761600000
candidate_1750,junior,linkedin,0.0,0.0,-1,,,,1701993600000
candidate_1751,senior,direct,0.0,0.0,-1,,,,1688601600000
candidate_1752,principal,referral,0.0,0.0,-1,,,,1700265600000
candidate_1753,entry,referral,0.0,0.0,-1,,,,1700870400000
candidate_1754,lead,linkedin,0.0,0.0,-1,,,,1702857600000
candidate_1755,mid,direct,0.0,0.0,-1,,,,1693958400000
candidate_1756,junior,direct,0.0,0.0,-1,,,,1690675200000
candidate_1757,junior,direct,0.0,0.0,-1,,,,1692403200000
candidate_1758,mid,glassdoor,0.0,0.0,-1,,,,1693353600000
candidate_1759,senior,referral,0.0,0.0,-1,,,,1692835200000
candidate_1760,senior,linkedin,0.0,0.0,-1,,,,1697241600000
candidate_1761,principal,indeed,0.0,0.0,-1,,,,1698019200000
candidate_1762,entry,referral,0.0,0.0,-1,,,,1698105600000
candidate_1763,senior,direct,0.0,0.0,-1,,,,1699401600000
candidate_1764,mid,direct,0.0,0.0,-1,,,,1701561600000
candidate_1765,senior,glassdoor,0.0,0.0,-1,,,,1699660800000
candidate_1766,lead,referral,0.0,0.0,-1,,,,1701129600000
candidate_1767,senior,direct,0.0,0.0,-1,,,,1697068800000
candidate_1768,mid,indeed,0.0,0.0,-1,,,,1697846400000
candidate_1769,junior,direct,0.0,0.0,-1,,,,1691712000000
candidate_1770,mid,glassdoor,0.0,0.0,-1,,,,1702684800000
candidate_1771,principal,referral,0.0,0.0,-1,,,,1690761600000
candidate_1772,mid,direct,0.0,0.0,-1,,,,1691452800000
candidate_1773,mid,indeed,0.0,0.0,-1,,,,1689897600000
candidate_1774,senior,glassdoor,0.0,0.0,-1,,,,1692403200000
candidate_1775,senior,referral,0.0,0.0,-1,,,,1690502400000
candidate_1776,lead,indeed,0.0,0.0,-1,,,,1703376000000
candidate_1777,mid,indeed,0.0,0.0,-1,,,,1691193600000
candidate_1778,principal,indeed,0.0,0.0,-1,,,,1692403200000
candidate_1779,principal,referral,0.0,0.0,-1,,,,1701302400000
candidate_1780,principal,indeed,0.0,0.0,-1,,,,1688860800000
candidate_1781,junior,glassdoor,0.0,0.0,-1,,,,1690070400000
candidate_1782,entry,linkedin,0.0,0.0,-1,,,,1702425600000
candidate_1783,junior,indeed,0.0,0.0,-1,,,,1696809600000
candidate_1784,lead,referral,0.0,0.0,-1,,,,1701993600000
candidate_1785,junior,referral,0.0,0.0,-1,,,,1697328000000
candidate_1786,entry,indeed,0.0,0.0,-1,,,,1690761600000
candidate_1787,junior,glassdoor,0.0,0.0,-1,,,,1692921600000
candidate_1788,principal,indeed,0.0,0.0,-1,,,,1690934400000
candidate_1789,senior,direct,0.0,0.0,-1,,,,1692489600000
candidate_1790,entry,referral,0.0,0.0,-1,,,,1703721600000
candidate_1791,lead,indeed,0.0,0.0,-1,,,,1699056000000
candidate_1792,principal,direct,0.0,0.0,-1,,,,1690502400000
candidate_1793,entry,glassdoor,0.0,0.0,-1,,,,1698192000000
candidate_1794,lead,direct,0.0,0.0,-1,,,,1703721600000
candidate_1795,senior,indeed,0.0,0.0,-1,,,,1697241600000
candidate_1796,junior,linkedin,0.0,0.0,-1,,,,1700006400000
candidate_1797,mid,direct,0.0,0.0,-1,,,,1696464000000
candidate_1798,mid,linkedin,0.0,0.0,-1,,,,1691107200000
candidate_1799,senior,indeed,0.0,0.0,-1,,,,1701475200000
candidate_1800,lead,indeed,0.0,0.0,-1,,,,1695513600000
